year,level,geoid,name,county,race,measure,estimate
2013,3_towns,0900781680,Westbrook,Middlesex County,asian,pop_change_from_prev_data_year,-1
2013,3_towns,0900781680,Westbrook,Middlesex County,other_race,pop_change_from_prev_data_year,79
2014,3_towns,0900781680,Westbrook,Middlesex County,total_pop,pop_change_from_prev_data_year,-6
2014,3_towns,0900781680,Westbrook,Middlesex County,latino,pop_change_from_prev_data_year,166
2014,3_towns,0900781680,Westbrook,Middlesex County,white,pop_change_from_prev_data_year,-15
2014,3_towns,0900781680,Westbrook,Middlesex County,black,pop_change_from_prev_data_year,-11
2014,3_towns,0900781680,Westbrook,Middlesex County,asian,pop_change_from_prev_data_year,-129
2014,3_towns,0900781680,Westbrook,Middlesex County,other_race,pop_change_from_prev_data_year,-17
2015,3_towns,0900781680,Westbrook,Middlesex County,total_pop,pop_change_from_prev_data_year,-8
2015,3_towns,0900781680,Westbrook,Middlesex County,latino,pop_change_from_prev_data_year,-52
2015,3_towns,0900781680,Westbrook,Middlesex County,white,pop_change_from_prev_data_year,-33
2015,3_towns,0900781680,Westbrook,Middlesex County,black,pop_change_from_prev_data_year,82
2015,3_towns,0900781680,Westbrook,Middlesex County,asian,pop_change_from_prev_data_year,3
2015,3_towns,0900781680,Westbrook,Middlesex County,other_race,pop_change_from_prev_data_year,-8
2016,3_towns,0900781680,Westbrook,Middlesex County,total_pop,pop_change_from_prev_data_year,-6
2016,3_towns,0900781680,Westbrook,Middlesex County,latino,pop_change_from_prev_data_year,-36
2016,3_towns,0900781680,Westbrook,Middlesex County,white,pop_change_from_prev_data_year,45
2016,3_towns,0900781680,Westbrook,Middlesex County,black,pop_change_from_prev_data_year,-27
2016,3_towns,0900781680,Westbrook,Middlesex County,asian,pop_change_from_prev_data_year,-8
2016,3_towns,0900781680,Westbrook,Middlesex County,other_race,pop_change_from_prev_data_year,20
2017,3_towns,0900781680,Westbrook,Middlesex County,total_pop,pop_change_from_prev_data_year,25
2017,3_towns,0900781680,Westbrook,Middlesex County,latino,pop_change_from_prev_data_year,54
2017,3_towns,0900781680,Westbrook,Middlesex County,white,pop_change_from_prev_data_year,-76
2017,3_towns,0900781680,Westbrook,Middlesex County,black,pop_change_from_prev_data_year,-17
2017,3_towns,0900781680,Westbrook,Middlesex County,asian,pop_change_from_prev_data_year,6
2017,3_towns,0900781680,Westbrook,Middlesex County,other_race,pop_change_from_prev_data_year,58
2018,3_towns,0900781680,Westbrook,Middlesex County,total_pop,pop_change_from_prev_data_year,-23
2018,3_towns,0900781680,Westbrook,Middlesex County,latino,pop_change_from_prev_data_year,-108
2018,3_towns,0900781680,Westbrook,Middlesex County,white,pop_change_from_prev_data_year,144
2018,3_towns,0900781680,Westbrook,Middlesex County,black,pop_change_from_prev_data_year,-11
2018,3_towns,0900781680,Westbrook,Middlesex County,asian,pop_change_from_prev_data_year,-11
2018,3_towns,0900781680,Westbrook,Middlesex County,other_race,pop_change_from_prev_data_year,-37
2000,3_towns,0900901220,Ansonia,NA,total_pop,pop_change_from_prev_data_year,0
2000,3_towns,0900901220,Ansonia,NA,latino,pop_change_from_prev_data_year,0
2000,3_towns,0900901220,Ansonia,NA,white,pop_change_from_prev_data_year,0
2000,3_towns,0900901220,Ansonia,NA,black,pop_change_from_prev_data_year,0
2000,3_towns,0900901220,Ansonia,NA,asian,pop_change_from_prev_data_year,0
2000,3_towns,0900901220,Ansonia,NA,other_race,pop_change_from_prev_data_year,0
2010,3_towns,0900901220,Ansonia,NA,total_pop,pop_change_from_prev_data_year,695
2010,3_towns,0900901220,Ansonia,NA,latino,pop_change_from_prev_data_year,1836
2010,3_towns,0900901220,Ansonia,NA,white,pop_change_from_prev_data_year,-1903
2010,3_towns,0900901220,Ansonia,NA,black,pop_change_from_prev_data_year,529
2010,3_towns,0900901220,Ansonia,NA,asian,pop_change_from_prev_data_year,156
2010,3_towns,0900901220,Ansonia,NA,other_race,pop_change_from_prev_data_year,77
2011,3_towns,0900901220,Ansonia,New Haven County,total_pop,pop_change_from_prev_data_year,0
2011,3_towns,0900901220,Ansonia,New Haven County,latino,pop_change_from_prev_data_year,0
2011,3_towns,0900901220,Ansonia,New Haven County,white,pop_change_from_prev_data_year,0
2011,3_towns,0900901220,Ansonia,New Haven County,black,pop_change_from_prev_data_year,0
2011,3_towns,0900901220,Ansonia,New Haven County,asian,pop_change_from_prev_data_year,0
2011,3_towns,0900901220,Ansonia,New Haven County,other_race,pop_change_from_prev_data_year,0
2012,3_towns,0900901220,Ansonia,New Haven County,total_pop,pop_change_from_prev_data_year,-5
2012,3_towns,0900901220,Ansonia,New Haven County,latino,pop_change_from_prev_data_year,788
2012,3_towns,0900901220,Ansonia,New Haven County,white,pop_change_from_prev_data_year,-912
2012,3_towns,0900901220,Ansonia,New Haven County,black,pop_change_from_prev_data_year,247
2012,3_towns,0900901220,Ansonia,New Haven County,asian,pop_change_from_prev_data_year,-19
2012,3_towns,0900901220,Ansonia,New Haven County,other_race,pop_change_from_prev_data_year,-109
2013,3_towns,0900901220,Ansonia,New Haven County,total_pop,pop_change_from_prev_data_year,-25
2013,3_towns,0900901220,Ansonia,New Haven County,latino,pop_change_from_prev_data_year,150
2013,3_towns,0900901220,Ansonia,New Haven County,white,pop_change_from_prev_data_year,-188
2013,3_towns,0900901220,Ansonia,New Haven County,black,pop_change_from_prev_data_year,-9
2013,3_towns,0900901220,Ansonia,New Haven County,asian,pop_change_from_prev_data_year,-33
2013,3_towns,0900901220,Ansonia,New Haven County,other_race,pop_change_from_prev_data_year,55
2014,3_towns,0900901220,Ansonia,New Haven County,total_pop,pop_change_from_prev_data_year,-35
2014,3_towns,0900901220,Ansonia,New Haven County,latino,pop_change_from_prev_data_year,728
2014,3_towns,0900901220,Ansonia,New Haven County,white,pop_change_from_prev_data_year,25
2014,3_towns,0900901220,Ansonia,New Haven County,black,pop_change_from_prev_data_year,-580
2014,3_towns,0900901220,Ansonia,New Haven County,asian,pop_change_from_prev_data_year,-23
2014,3_towns,0900901220,Ansonia,New Haven County,other_race,pop_change_from_prev_data_year,-185
2015,3_towns,0900901220,Ansonia,New Haven County,total_pop,pop_change_from_prev_data_year,-93
2015,3_towns,0900901220,Ansonia,New Haven County,latino,pop_change_from_prev_data_year,-240
2015,3_towns,0900901220,Ansonia,New Haven County,white,pop_change_from_prev_data_year,-257
2015,3_towns,0900901220,Ansonia,New Haven County,black,pop_change_from_prev_data_year,261
2015,3_towns,0900901220,Ansonia,New Haven County,asian,pop_change_from_prev_data_year,192
2015,3_towns,0900901220,Ansonia,New Haven County,other_race,pop_change_from_prev_data_year,-49
2016,3_towns,0900901220,Ansonia,New Haven County,total_pop,pop_change_from_prev_data_year,-85
2016,3_towns,0900901220,Ansonia,New Haven County,latino,pop_change_from_prev_data_year,459
2016,3_towns,0900901220,Ansonia,New Haven County,white,pop_change_from_prev_data_year,-810
2016,3_towns,0900901220,Ansonia,New Haven County,black,pop_change_from_prev_data_year,261
2016,3_towns,0900901220,Ansonia,New Haven County,asian,pop_change_from_prev_data_year,-116
2016,3_towns,0900901220,Ansonia,New Haven County,other_race,pop_change_from_prev_data_year,121
2017,3_towns,0900901220,Ansonia,New Haven County,total_pop,pop_change_from_prev_data_year,3
2017,3_towns,0900901220,Ansonia,New Haven County,latino,pop_change_from_prev_data_year,-432
2017,3_towns,0900901220,Ansonia,New Haven County,white,pop_change_from_prev_data_year,262
2017,3_towns,0900901220,Ansonia,New Haven County,black,pop_change_from_prev_data_year,213
2017,3_towns,0900901220,Ansonia,New Haven County,asian,pop_change_from_prev_data_year,-205
2017,3_towns,0900901220,Ansonia,New Haven County,other_race,pop_change_from_prev_data_year,165
2018,3_towns,0900901220,Ansonia,New Haven County,total_pop,pop_change_from_prev_data_year,-93
2018,3_towns,0900901220,Ansonia,New Haven County,latino,pop_change_from_prev_data_year,217
2018,3_towns,0900901220,Ansonia,New Haven County,white,pop_change_from_prev_data_year,-403
2018,3_towns,0900901220,Ansonia,New Haven County,black,pop_change_from_prev_data_year,164
2018,3_towns,0900901220,Ansonia,New Haven County,asian,pop_change_from_prev_data_year,15
2018,3_towns,0900901220,Ansonia,New Haven County,other_race,pop_change_from_prev_data_year,-86
2000,3_towns,0900903250,Beacon Falls,NA,total_pop,pop_change_from_prev_data_year,0
2000,3_towns,0900903250,Beacon Falls,NA,latino,pop_change_from_prev_data_year,0
2000,3_towns,0900903250,Beacon Falls,NA,white,pop_change_from_prev_data_year,0
2000,3_towns,0900903250,Beacon Falls,NA,black,pop_change_from_prev_data_year,0
2000,3_towns,0900903250,Beacon Falls,NA,asian,pop_change_from_prev_data_year,0
2000,3_towns,0900903250,Beacon Falls,NA,other_race,pop_change_from_prev_data_year,0
2010,3_towns,0900903250,Beacon Falls,NA,total_pop,pop_change_from_prev_data_year,803
2010,3_towns,0900903250,Beacon Falls,NA,latino,pop_change_from_prev_data_year,188
2010,3_towns,0900903250,Beacon Falls,NA,white,pop_change_from_prev_data_year,514
2010,3_towns,0900903250,Beacon Falls,NA,black,pop_change_from_prev_data_year,53
2010,3_towns,0900903250,Beacon Falls,NA,asian,pop_change_from_prev_data_year,16
2010,3_towns,0900903250,Beacon Falls,NA,other_race,pop_change_from_prev_data_year,32
2011,3_towns,0900903250,Beacon Falls,New Haven County,total_pop,pop_change_from_prev_data_year,0
2011,3_towns,0900903250,Beacon Falls,New Haven County,latino,pop_change_from_prev_data_year,0
2011,3_towns,0900903250,Beacon Falls,New Haven County,white,pop_change_from_prev_data_year,0
2011,3_towns,0900903250,Beacon Falls,New Haven County,black,pop_change_from_prev_data_year,0
2011,3_towns,0900903250,Beacon Falls,New Haven County,asian,pop_change_from_prev_data_year,0
2011,3_towns,0900903250,Beacon Falls,New Haven County,other_race,pop_change_from_prev_data_year,0
2012,3_towns,0900903250,Beacon Falls,New Haven County,total_pop,pop_change_from_prev_data_year,46
2012,3_towns,0900903250,Beacon Falls,New Haven County,latino,pop_change_from_prev_data_year,-191
2012,3_towns,0900903250,Beacon Falls,New Haven County,white,pop_change_from_prev_data_year,261
2012,3_towns,0900903250,Beacon Falls,New Haven County,black,pop_change_from_prev_data_year,-48
2012,3_towns,0900903250,Beacon Falls,New Haven County,asian,pop_change_from_prev_data_year,18
2012,3_towns,0900903250,Beacon Falls,New Haven County,other_race,pop_change_from_prev_data_year,6
2013,3_towns,0900903250,Beacon Falls,New Haven County,total_pop,pop_change_from_prev_data_year,23
2013,3_towns,0900903250,Beacon Falls,New Haven County,latino,pop_change_from_prev_data_year,108
2013,3_towns,0900903250,Beacon Falls,New Haven County,white,pop_change_from_prev_data_year,-50
2013,3_towns,0900903250,Beacon Falls,New Haven County,black,pop_change_from_prev_data_year,0
2013,3_towns,0900903250,Beacon Falls,New Haven County,asian,pop_change_from_prev_data_year,-22
2013,3_towns,0900903250,Beacon Falls,New Haven County,other_race,pop_change_from_prev_data_year,-13
2014,3_towns,0900903250,Beacon Falls,New Haven County,total_pop,pop_change_from_prev_data_year,27
2014,3_towns,0900903250,Beacon Falls,New Haven County,latino,pop_change_from_prev_data_year,-40
2014,3_towns,0900903250,Beacon Falls,New Haven County,white,pop_change_from_prev_data_year,21
2014,3_towns,0900903250,Beacon Falls,New Haven County,black,pop_change_from_prev_data_year,36
2014,3_towns,0900903250,Beacon Falls,New Haven County,asian,pop_change_from_prev_data_year,10
2014,3_towns,0900903250,Beacon Falls,New Haven County,other_race,pop_change_from_prev_data_year,0
2015,3_towns,0900903250,Beacon Falls,New Haven County,total_pop,pop_change_from_prev_data_year,4
2015,3_towns,0900903250,Beacon Falls,New Haven County,latino,pop_change_from_prev_data_year,-61
2015,3_towns,0900903250,Beacon Falls,New Haven County,white,pop_change_from_prev_data_year,108
2015,3_towns,0900903250,Beacon Falls,New Haven County,black,pop_change_from_prev_data_year,42
2015,3_towns,0900903250,Beacon Falls,New Haven County,asian,pop_change_from_prev_data_year,-79
2015,3_towns,0900903250,Beacon Falls,New Haven County,other_race,pop_change_from_prev_data_year,-6
2016,3_towns,0900903250,Beacon Falls,New Haven County,total_pop,pop_change_from_prev_data_year,6
2016,3_towns,0900903250,Beacon Falls,New Haven County,latino,pop_change_from_prev_data_year,-3
2016,3_towns,0900903250,Beacon Falls,New Haven County,white,pop_change_from_prev_data_year,-35
2016,3_towns,0900903250,Beacon Falls,New Haven County,black,pop_change_from_prev_data_year,9
2016,3_towns,0900903250,Beacon Falls,New Haven County,asian,pop_change_from_prev_data_year,5
2016,3_towns,0900903250,Beacon Falls,New Haven County,other_race,pop_change_from_prev_data_year,30
2017,3_towns,0900903250,Beacon Falls,New Haven County,total_pop,pop_change_from_prev_data_year,33
2017,3_towns,0900903250,Beacon Falls,New Haven County,latino,pop_change_from_prev_data_year,112
2017,3_towns,0900903250,Beacon Falls,New Haven County,white,pop_change_from_prev_data_year,-92
2017,3_towns,0900903250,Beacon Falls,New Haven County,black,pop_change_from_prev_data_year,28
2017,3_towns,0900903250,Beacon Falls,New Haven County,asian,pop_change_from_prev_data_year,1
2017,3_towns,0900903250,Beacon Falls,New Haven County,other_race,pop_change_from_prev_data_year,-16
2018,3_towns,0900903250,Beacon Falls,New Haven County,total_pop,pop_change_from_prev_data_year,7
2018,3_towns,0900903250,Beacon Falls,New Haven County,latino,pop_change_from_prev_data_year,-259
2018,3_towns,0900903250,Beacon Falls,New Haven County,white,pop_change_from_prev_data_year,270
2018,3_towns,0900903250,Beacon Falls,New Haven County,black,pop_change_from_prev_data_year,-2
2018,3_towns,0900903250,Beacon Falls,New Haven County,asian,pop_change_from_prev_data_year,4
2018,3_towns,0900903250,Beacon Falls,New Haven County,other_race,pop_change_from_prev_data_year,-6
2000,3_towns,0900904580,Bethany,NA,total_pop,pop_change_from_prev_data_year,0
2000,3_towns,0900904580,Bethany,NA,latino,pop_change_from_prev_data_year,0
2000,3_towns,0900904580,Bethany,NA,white,pop_change_from_prev_data_year,0
2000,3_towns,0900904580,Bethany,NA,black,pop_change_from_prev_data_year,0
2000,3_towns,0900904580,Bethany,NA,asian,pop_change_from_prev_data_year,0
2000,3_towns,0900904580,Bethany,NA,other_race,pop_change_from_prev_data_year,0
2010,3_towns,0900904580,Bethany,NA,total_pop,pop_change_from_prev_data_year,523
2010,3_towns,0900904580,Bethany,NA,latino,pop_change_from_prev_data_year,35
2010,3_towns,0900904580,Bethany,NA,white,pop_change_from_prev_data_year,275
2010,3_towns,0900904580,Bethany,NA,black,pop_change_from_prev_data_year,10
2010,3_towns,0900904580,Bethany,NA,asian,pop_change_from_prev_data_year,191
2010,3_towns,0900904580,Bethany,NA,other_race,pop_change_from_prev_data_year,12
2011,3_towns,0900904580,Bethany,New Haven County,total_pop,pop_change_from_prev_data_year,0
2011,3_towns,0900904580,Bethany,New Haven County,latino,pop_change_from_prev_data_year,0
2011,3_towns,0900904580,Bethany,New Haven County,white,pop_change_from_prev_data_year,0
2011,3_towns,0900904580,Bethany,New Haven County,black,pop_change_from_prev_data_year,0
2011,3_towns,0900904580,Bethany,New Haven County,asian,pop_change_from_prev_data_year,0
2011,3_towns,0900904580,Bethany,New Haven County,other_race,pop_change_from_prev_data_year,0
2012,3_towns,0900904580,Bethany,New Haven County,total_pop,pop_change_from_prev_data_year,11
2012,3_towns,0900904580,Bethany,New Haven County,latino,pop_change_from_prev_data_year,-8
2012,3_towns,0900904580,Bethany,New Haven County,white,pop_change_from_prev_data_year,-1
2012,3_towns,0900904580,Bethany,New Haven County,black,pop_change_from_prev_data_year,3
2012,3_towns,0900904580,Bethany,New Haven County,asian,pop_change_from_prev_data_year,-9
2012,3_towns,0900904580,Bethany,New Haven County,other_race,pop_change_from_prev_data_year,26
2013,3_towns,0900904580,Bethany,New Haven County,total_pop,pop_change_from_prev_data_year,31
2013,3_towns,0900904580,Bethany,New Haven County,latino,pop_change_from_prev_data_year,-88
2013,3_towns,0900904580,Bethany,New Haven County,white,pop_change_from_prev_data_year,170
2013,3_towns,0900904580,Bethany,New Haven County,black,pop_change_from_prev_data_year,-35
2013,3_towns,0900904580,Bethany,New Haven County,asian,pop_change_from_prev_data_year,-1
2013,3_towns,0900904580,Bethany,New Haven County,other_race,pop_change_from_prev_data_year,-15
2014,3_towns,0900904580,Bethany,New Haven County,total_pop,pop_change_from_prev_data_year,-9
2014,3_towns,0900904580,Bethany,New Haven County,latino,pop_change_from_prev_data_year,38
2014,3_towns,0900904580,Bethany,New Haven County,white,pop_change_from_prev_data_year,-27
2014,3_towns,0900904580,Bethany,New Haven County,black,pop_change_from_prev_data_year,-12
2014,3_towns,0900904580,Bethany,New Haven County,asian,pop_change_from_prev_data_year,13
2014,3_towns,0900904580,Bethany,New Haven County,other_race,pop_change_from_prev_data_year,-21
2015,3_towns,0900904580,Bethany,New Haven County,total_pop,pop_change_from_prev_data_year,-13
2015,3_towns,0900904580,Bethany,New Haven County,latino,pop_change_from_prev_data_year,234
2015,3_towns,0900904580,Bethany,New Haven County,white,pop_change_from_prev_data_year,-446
2015,3_towns,0900904580,Bethany,New Haven County,black,pop_change_from_prev_data_year,0
2015,3_towns,0900904580,Bethany,New Haven County,asian,pop_change_from_prev_data_year,191
2015,3_towns,0900904580,Bethany,New Haven County,other_race,pop_change_from_prev_data_year,8
2016,3_towns,0900904580,Bethany,New Haven County,total_pop,pop_change_from_prev_data_year,-12
2016,3_towns,0900904580,Bethany,New Haven County,latino,pop_change_from_prev_data_year,-20
2016,3_towns,0900904580,Bethany,New Haven County,white,pop_change_from_prev_data_year,-98
2016,3_towns,0900904580,Bethany,New Haven County,black,pop_change_from_prev_data_year,68
2016,3_towns,0900904580,Bethany,New Haven County,asian,pop_change_from_prev_data_year,27
2016,3_towns,0900904580,Bethany,New Haven County,other_race,pop_change_from_prev_data_year,11
2017,3_towns,0900904580,Bethany,New Haven County,total_pop,pop_change_from_prev_data_year,5
2017,3_towns,0900904580,Bethany,New Haven County,latino,pop_change_from_prev_data_year,68
2017,3_towns,0900904580,Bethany,New Haven County,white,pop_change_from_prev_data_year,-17
2017,3_towns,0900904580,Bethany,New Haven County,black,pop_change_from_prev_data_year,-2
2017,3_towns,0900904580,Bethany,New Haven County,asian,pop_change_from_prev_data_year,-25
2017,3_towns,0900904580,Bethany,New Haven County,other_race,pop_change_from_prev_data_year,-19
2018,3_towns,0900904580,Bethany,New Haven County,total_pop,pop_change_from_prev_data_year,-22
2018,3_towns,0900904580,Bethany,New Haven County,latino,pop_change_from_prev_data_year,2
2018,3_towns,0900904580,Bethany,New Haven County,white,pop_change_from_prev_data_year,-279
2018,3_towns,0900904580,Bethany,New Haven County,black,pop_change_from_prev_data_year,1
2018,3_towns,0900904580,Bethany,New Haven County,asian,pop_change_from_prev_data_year,118
2018,3_towns,0900904580,Bethany,New Haven County,other_race,pop_change_from_prev_data_year,136
2000,3_towns,0900907310,Branford,NA,total_pop,pop_change_from_prev_data_year,0
2000,3_towns,0900907310,Branford,NA,latino,pop_change_from_prev_data_year,0
2000,3_towns,0900907310,Branford,NA,white,pop_change_from_prev_data_year,0
2000,3_towns,0900907310,Branford,NA,black,pop_change_from_prev_data_year,0
2000,3_towns,0900907310,Branford,NA,asian,pop_change_from_prev_data_year,0
2000,3_towns,0900907310,Branford,NA,other_race,pop_change_from_prev_data_year,0
2010,3_towns,0900907310,Branford,NA,total_pop,pop_change_from_prev_data_year,-657
2010,3_towns,0900907310,Branford,NA,latino,pop_change_from_prev_data_year,412
2010,3_towns,0900907310,Branford,NA,white,pop_change_from_prev_data_year,-1469
2010,3_towns,0900907310,Branford,NA,black,pop_change_from_prev_data_year,133
2010,3_towns,0900907310,Branford,NA,asian,pop_change_from_prev_data_year,242
2010,3_towns,0900907310,Branford,NA,other_race,pop_change_from_prev_data_year,25
2011,3_towns,0900907310,Branford,New Haven County,total_pop,pop_change_from_prev_data_year,0
2011,3_towns,0900907310,Branford,New Haven County,latino,pop_change_from_prev_data_year,0
2011,3_towns,0900907310,Branford,New Haven County,white,pop_change_from_prev_data_year,0
2011,3_towns,0900907310,Branford,New Haven County,black,pop_change_from_prev_data_year,0
2011,3_towns,0900907310,Branford,New Haven County,asian,pop_change_from_prev_data_year,0
2011,3_towns,0900907310,Branford,New Haven County,other_race,pop_change_from_prev_data_year,0
2012,3_towns,0900907310,Branford,New Haven County,total_pop,pop_change_from_prev_data_year,-37
2012,3_towns,0900907310,Branford,New Haven County,latino,pop_change_from_prev_data_year,-45
2012,3_towns,0900907310,Branford,New Haven County,white,pop_change_from_prev_data_year,-35
2012,3_towns,0900907310,Branford,New Haven County,black,pop_change_from_prev_data_year,88
2012,3_towns,0900907310,Branford,New Haven County,asian,pop_change_from_prev_data_year,-64
2012,3_towns,0900907310,Branford,New Haven County,other_race,pop_change_from_prev_data_year,19
2013,3_towns,0900907310,Branford,New Haven County,total_pop,pop_change_from_prev_data_year,-37
2013,3_towns,0900907310,Branford,New Haven County,latino,pop_change_from_prev_data_year,238
2013,3_towns,0900907310,Branford,New Haven County,white,pop_change_from_prev_data_year,-320
2013,3_towns,0900907310,Branford,New Haven County,black,pop_change_from_prev_data_year,-129
2013,3_towns,0900907310,Branford,New Haven County,asian,pop_change_from_prev_data_year,2
2013,3_towns,0900907310,Branford,New Haven County,other_race,pop_change_from_prev_data_year,172
2014,3_towns,0900907310,Branford,New Haven County,total_pop,pop_change_from_prev_data_year,41
2014,3_towns,0900907310,Branford,New Haven County,latino,pop_change_from_prev_data_year,49
2014,3_towns,0900907310,Branford,New Haven County,white,pop_change_from_prev_data_year,193
2014,3_towns,0900907310,Branford,New Haven County,black,pop_change_from_prev_data_year,42
2014,3_towns,0900907310,Branford,New Haven County,asian,pop_change_from_prev_data_year,-74
2014,3_towns,0900907310,Branford,New Haven County,other_race,pop_change_from_prev_data_year,-169
2015,3_towns,0900907310,Branford,New Haven County,total_pop,pop_change_from_prev_data_year,8
2015,3_towns,0900907310,Branford,New Haven County,latino,pop_change_from_prev_data_year,-382
2015,3_towns,0900907310,Branford,New Haven County,white,pop_change_from_prev_data_year,451
2015,3_towns,0900907310,Branford,New Haven County,black,pop_change_from_prev_data_year,14
2015,3_towns,0900907310,Branford,New Haven County,asian,pop_change_from_prev_data_year,-89
2015,3_towns,0900907310,Branford,New Haven County,other_race,pop_change_from_prev_data_year,14
2016,3_towns,0900907310,Branford,New Haven County,total_pop,pop_change_from_prev_data_year,10
2016,3_towns,0900907310,Branford,New Haven County,latino,pop_change_from_prev_data_year,-52
2016,3_towns,0900907310,Branford,New Haven County,white,pop_change_from_prev_data_year,-74
2016,3_towns,0900907310,Branford,New Haven County,black,pop_change_from_prev_data_year,1
2016,3_towns,0900907310,Branford,New Haven County,asian,pop_change_from_prev_data_year,120
2016,3_towns,0900907310,Branford,New Haven County,other_race,pop_change_from_prev_data_year,15
2017,3_towns,0900907310,Branford,New Haven County,total_pop,pop_change_from_prev_data_year,65
2017,3_towns,0900907310,Branford,New Haven County,latino,pop_change_from_prev_data_year,258
2017,3_towns,0900907310,Branford,New Haven County,white,pop_change_from_prev_data_year,-253
2017,3_towns,0900907310,Branford,New Haven County,black,pop_change_from_prev_data_year,-19
2017,3_towns,0900907310,Branford,New Haven County,asian,pop_change_from_prev_data_year,60
2017,3_towns,0900907310,Branford,New Haven County,other_race,pop_change_from_prev_data_year,19
2018,3_towns,0900907310,Branford,New Haven County,total_pop,pop_change_from_prev_data_year,-55
2018,3_towns,0900907310,Branford,New Haven County,latino,pop_change_from_prev_data_year,158
2018,3_towns,0900907310,Branford,New Haven County,white,pop_change_from_prev_data_year,-193
2018,3_towns,0900907310,Branford,New Haven County,black,pop_change_from_prev_data_year,11
2018,3_towns,0900907310,Branford,New Haven County,asian,pop_change_from_prev_data_year,-48
2018,3_towns,0900907310,Branford,New Haven County,other_race,pop_change_from_prev_data_year,17
2000,3_towns,0900914160,Cheshire,NA,total_pop,pop_change_from_prev_data_year,0
2000,3_towns,0900914160,Cheshire,NA,latino,pop_change_from_prev_data_year,0
2000,3_towns,0900914160,Cheshire,NA,white,pop_change_from_prev_data_year,0
2000,3_towns,0900914160,Cheshire,NA,black,pop_change_from_prev_data_year,0
2000,3_towns,0900914160,Cheshire,NA,asian,pop_change_from_prev_data_year,0
2000,3_towns,0900914160,Cheshire,NA,other_race,pop_change_from_prev_data_year,0
2010,3_towns,0900914160,Cheshire,NA,total_pop,pop_change_from_prev_data_year,718
2010,3_towns,0900914160,Cheshire,NA,latino,pop_change_from_prev_data_year,278
2010,3_towns,0900914160,Cheshire,NA,white,pop_change_from_prev_data_year,-468
2010,3_towns,0900914160,Cheshire,NA,black,pop_change_from_prev_data_year,104
2010,3_towns,0900914160,Cheshire,NA,asian,pop_change_from_prev_data_year,734
2010,3_towns,0900914160,Cheshire,NA,other_race,pop_change_from_prev_data_year,70
2011,3_towns,0900914160,Cheshire,New Haven County,total_pop,pop_change_from_prev_data_year,0
2011,3_towns,0900914160,Cheshire,New Haven County,latino,pop_change_from_prev_data_year,0
2011,3_towns,0900914160,Cheshire,New Haven County,white,pop_change_from_prev_data_year,0
2011,3_towns,0900914160,Cheshire,New Haven County,black,pop_change_from_prev_data_year,0
2011,3_towns,0900914160,Cheshire,New Haven County,asian,pop_change_from_prev_data_year,0
2011,3_towns,0900914160,Cheshire,New Haven County,other_race,pop_change_from_prev_data_year,0
2012,3_towns,0900914160,Cheshire,New Haven County,total_pop,pop_change_from_prev_data_year,53
2012,3_towns,0900914160,Cheshire,New Haven County,latino,pop_change_from_prev_data_year,312
2012,3_towns,0900914160,Cheshire,New Haven County,white,pop_change_from_prev_data_year,-504
2012,3_towns,0900914160,Cheshire,New Haven County,black,pop_change_from_prev_data_year,-67
2012,3_towns,0900914160,Cheshire,New Haven County,asian,pop_change_from_prev_data_year,380
2012,3_towns,0900914160,Cheshire,New Haven County,other_race,pop_change_from_prev_data_year,-68
2013,3_towns,0900914160,Cheshire,New Haven County,total_pop,pop_change_from_prev_data_year,11
2013,3_towns,0900914160,Cheshire,New Haven County,latino,pop_change_from_prev_data_year,40
2013,3_towns,0900914160,Cheshire,New Haven County,white,pop_change_from_prev_data_year,-86
2013,3_towns,0900914160,Cheshire,New Haven County,black,pop_change_from_prev_data_year,120
2013,3_towns,0900914160,Cheshire,New Haven County,asian,pop_change_from_prev_data_year,62
2013,3_towns,0900914160,Cheshire,New Haven County,other_race,pop_change_from_prev_data_year,-125
2014,3_towns,0900914160,Cheshire,New Haven County,total_pop,pop_change_from_prev_data_year,8
2014,3_towns,0900914160,Cheshire,New Haven County,latino,pop_change_from_prev_data_year,156
2014,3_towns,0900914160,Cheshire,New Haven County,white,pop_change_from_prev_data_year,-530
2014,3_towns,0900914160,Cheshire,New Haven County,black,pop_change_from_prev_data_year,69
2014,3_towns,0900914160,Cheshire,New Haven County,asian,pop_change_from_prev_data_year,212
2014,3_towns,0900914160,Cheshire,New Haven County,other_race,pop_change_from_prev_data_year,101
2015,3_towns,0900914160,Cheshire,New Haven County,total_pop,pop_change_from_prev_data_year,-18
2015,3_towns,0900914160,Cheshire,New Haven County,latino,pop_change_from_prev_data_year,92
2015,3_towns,0900914160,Cheshire,New Haven County,white,pop_change_from_prev_data_year,204
2015,3_towns,0900914160,Cheshire,New Haven County,black,pop_change_from_prev_data_year,-134
2015,3_towns,0900914160,Cheshire,New Haven County,asian,pop_change_from_prev_data_year,-188
2015,3_towns,0900914160,Cheshire,New Haven County,other_race,pop_change_from_prev_data_year,8
2016,3_towns,0900914160,Cheshire,New Haven County,total_pop,pop_change_from_prev_data_year,0
2016,3_towns,0900914160,Cheshire,New Haven County,latino,pop_change_from_prev_data_year,-537
2016,3_towns,0900914160,Cheshire,New Haven County,white,pop_change_from_prev_data_year,303
2016,3_towns,0900914160,Cheshire,New Haven County,black,pop_change_from_prev_data_year,49
